,n_image,lambda,dcor,dcov,mic,tic,pearson
271,9,2.666666666666666,0.31751891012998035,403.74535388723916,0.3875711089745786,10.658180665496037,-0.2482735183379164
272,9,3.0,0.3484715775255316,463.25601358715943,0.4291111940254425,10.89563518617645,-0.29665297102547605
273,9,3.333333333333332,0.37374619009366034,512.4960951092289,0.43866404384100194,12.127024447690964,-0.3125426196532329
274,9,3.666666666666666,0.3851358445271737,536.2052102120776,0.46281380997531496,11.750345849142727,-0.3098553048788423
275,9,4.0,0.39473397252751696,562.7854404507128,0.4754880763694562,12.740534794870062,-0.3009896446237142
276,9,4.333333333333332,0.38122148889727886,547.1486351701852,0.47526840692677214,12.03161879744755,-0.2756528923129077
277,9,4.666666666666666,0.3631516432722253,525.4638226367683,0.37509959104154106,10.888562075234159,-0.2516211612872579
278,9,5.0,0.33986490280276926,492.4186624251511,0.36004246654947025,10.12586368725386,-0.22753758168103394
279,10,-5.0,0.05706280820920319,105.28342532647599,0.030583047152620738,0.6221599696475344,-0.0033107824805087005
280,10,-4.666666666666667,0.05706280820920319,105.28342532647599,0.030583047152620738,0.6221599696475344,-0.0033107824805087005
281,10,-4.333333333333333,0.05706280820920319,105.28342532647599,0.030583047152620738,0.6221599696475344,-0.0033107824805087005
282,10,-4.0,0.05706280820920319,105.28342532647599,0.030583047152620738,0.6221599696475344,-0.0033107824805087005
283,10,-3.666666666666667,0.05706280820920319,105.28342532647599,0.030583047152620738,0.6221599696475344,-0.0033107824805087005
284,10,-3.3333333333333335,0.05706280820920319,105.28342532647599,0.030583047152620738,0.6221599696475344,-0.0033107824805087005
285,10,-3.0,0.05706280820920319,105.28342532647599,0.030583047152620738,0.6221599696475344,-0.0033107824805087005
286,10,-2.666666666666667,0.05706280820920319,105.28342532647599,0.030583047152620738,0.6221599696475344,-0.0033107824805087005
287,10,-2.3333333333333335,0.05706280820920319,105.28342532647599,0.030583047152620738,0.6221599696475344,-0.0033107824805087005
288,10,-2.0,0.05706280820920319,105.28342532647599,0.030583047152620738,0.6221599696475344,-0.0033107824805087005
289,10,-1.666666666666667,0.05706280820920319,105.28342532647599,0.030583047152620738,0.6221599696475344,-0.0033107824805087005
290,10,-1.3333333333333335,0.05706280820920319,105.28342532647599,0.030583047152620738,0.6221599696475344,-0.0033107824805087005
291,10,-1.0,0.05706280820920319,105.28342532647599,0.030583047152620738,0.6221599696475344,-0.0033107824805087005
292,10,-0.666666666666667,0.05706280820920319,105.28342532647599,0.030583047152620738,0.6221599696475344,-0.0033107824805087005
293,10,-0.3333333333333339,0.07706160664682009,124.03406324460046,0.06550902097693619,1.7913363951607126,-0.04470652388923091
294,10,0.0,0.3281183088583651,493.83386297938426,0.41978791144800925,12.106428343281678,-0.2350185954198123
295,10,0.33333333333333304,0.3095967509443518,407.7998632977043,0.36992705040842483,10.067250721020047,-0.24354143091673416
296,10,0.6666666666666661,0.4516804119517842,534.2828794266677,0.32322884722322864,10.770372033923536,0.28916642214538246
297,10,1.0,1.0,1114.6680066376698,1.0000000000000002,41.31749441890989,1.0
298,10,1.333333333333333,0.5287910373511308,583.1934931163008,0.39487013065389315,12.99119864664036,0.38480899632441384
299,10,1.666666666666666,0.27459378836097076,309.2376877636462,0.268668818048771,7.666857671866212,0.08800577606647628
300,10,2.0,0.23950292158722228,281.7865119752846,0.27401476992674884,8.725025692481106,-0.09787914398872272
301,10,2.333333333333333,0.3001023014630829,366.5056898576549,0.34497519581127795,8.728521959234874,-0.20283762706680067
302,10,2.666666666666666,0.3263625415818909,415.8267190763872,0.3112173694082626,9.350872652535585,-0.24740317628381647
303,10,3.0,0.3531837517338956,458.45612885526884,0.31657328545137925,9.293610021351903,-0.2791126261247282
304,10,3.333333333333332,0.3607545077586373,477.9908190223614,0.325632989998658,9.082535239367497,-0.28235346812544604
305,10,3.666666666666666,0.3573375609315338,481.75081447999054,0.3163691583304732,9.386000046423536,-0.27265088151570216
306,10,4.0,0.3387250011908037,469.4171101062016,0.30472327537897276,9.149846488553196,-0.25446592333325013
307,10,4.333333333333332,0.3162297940239219,443.8506342144598,0.30472327537897276,8.869069182432986,-0.23133910847374795
308,10,4.666666666666666,0.30061797507358196,421.0057375356966,0.30472327537897276,8.936448443906698,-0.20792694575337173
309,10,5.0,0.28379035204092035,398.5964029756011,0.3087014676567423,8.64180174137714,-0.18367541517753438
310,11,-5.0,0.06022329365107255,112.33378589144667,0.0346016237996195,0.7176965800361476,-0.041195805861092345
311,11,-4.666666666666667,0.06022329365107255,112.33378589144667,0.0346016237996195,0.7176965800361476,-0.041195805861092345
312,11,-4.333333333333333,0.06022329365107255,112.33378589144667,0.0346016237996195,0.7176965800361476,-0.041195805861092345
313,11,-4.0,0.06022329365107255,112.33378589144667,0.0346016237996195,0.7176965800361476,-0.041195805861092345
314,11,-3.666666666666667,0.06022329365107255,112.33378589144667,0.0346016237996195,0.7176965800361476,-0.041195805861092345
315,11,-3.3333333333333335,0.06022329365107255,112.33378589144667,0.0346016237996195,0.7176965800361476,-0.041195805861092345
316,11,-3.0,0.06022329365107255,112.33378589144667,0.0346016237996195,0.7176965800361476,-0.041195805861092345
317,11,-2.666666666666667,0.06022329365107255,112.33378589144667,0.0346016237996195,0.7176965800361476,-0.041195805861092345
318,11,-2.3333333333333335,0.06022329365107255,112.33378589144667,0.0346016237996195,0.7176965800361476,-0.041195805861092345
319,11,-2.0,0.06022329365107255,112.33378589144667,0.0346016237996195,0.7176965800361476,-0.041195805861092345
320,11,-1.666666666666667,0.06022329365107255,112.33378589144667,0.0346016237996195,0.7176965800361476,-0.041195805861092345
321,11,-1.3333333333333335,0.06022329365107255,112.33378589144667,0.0346016237996195,0.7176965800361476,-0.041195805861092345
322,11,-1.0,0.06022329365107255,112.33378589144667,0.0346016237996195,0.7176965800361476,-0.041195805861092345
323,11,-0.666666666666667,0.06027532575140884,112.4021392470918,0.04318689456253283,1.3754538667551026,-0.0412167723432732
324,11,-0.3333333333333339,0.14678973995150113,226.25792492096332,0.2699948487714313,8.404980365193074,-0.07542471280796567
325,11,0.0,0.40945805576708943,560.3100901558691,0.6550739062810833,22.560973854761446,-0.185559489782984
326,11,0.33333333333333304,0.2993577264398384,364.1568775878379,0.48259309142918405,13.693221656526564,-0.14652428512138105
327,11,0.6666666666666661,0.33878494082371174,386.5825669892696,0.44504080103918003,15.835577373281664,0.015379289175022886
328,11,1.0,1.0,1139.261941902661,1.0000000000000002,41.314453132914664,1.0
329,11,1.333333333333333,0.4984189288409543,589.4653591671552,0.6192234769635907,22.499203427805597,0.13857631348191224
330,11,1.666666666666666,0.3661479971444075,456.53077938147425,0.5609607510920244,19.514993456054807,0.0096511544719476
331,11,2.0,0.28679797389728967,378.45159060006824,0.6031339398281189,19.46532058766708,-0.008225096006280009
332,11,2.333333333333333,0.2345649399059046,317.37808624857877,0.5443289367433025,18.04622190751135,-0.02447865828339117
333,11,2.666666666666666,0.18330138332266682,255.0257818760575,0.5046303988981891,16.281571226400686,-0.019859162587724605
334,11,3.0,0.14630330497029895,205.40328921928622,0.48586399053341117,15.373216302076635,-0.006199708463406107
335,11,3.333333333333332,0.1355368718663639,192.58355708508296,0.5229541067421608,16.438116318328085,0.010694535863518425
336,11,3.666666666666666,0.12966317232532587,186.28711945541693,0.5348546378889768,15.558029637741118,0.00803912711158665
337,11,4.0,0.13806608798204195,202.47422735821104,0.5503752902857174,15.726237765949245,-0.030419240832556683
338,11,4.333333333333332,0.17838857352915327,265.17954871311827,0.5377739102596665,15.12987802418527,-0.07483681420102267
339,11,4.666666666666666,0.1772624445183639,266.8871271173765,0.5113288446611897,13.537419412946427,-0.0784519110208029
340,11,5.0,0.16263193154936725,247.24739836738777,0.4974117486190023,13.801281847614787,-0.0747092892141167
341,12,-5.0,0.05931187989279504,110.31973252833876,0.024700004879422262,0.5854387754101569,-0.04122009900871522
342,12,-4.666666666666667,0.05931187989279504,110.31973252833876,0.024700004879422262,0.5854387754101569,-0.04122009900871522
343,12,-4.333333333333333,0.05931187989279504,110.31973252833876,0.024700004879422262,0.5854387754101569,-0.04122009900871522
344,12,-4.0,0.05931187989279504,110.31973252833876,0.024700004879422262,0.5854387754101569,-0.04122009900871522
345,12,-3.666666666666667,0.05931187989279504,110.31973252833876,0.024700004879422262,0.5854387754101569,-0.04122009900871522
346,12,-3.3333333333333335,0.05931187989279504,110.31973252833876,0.024700004879422262,0.5854387754101569,-0.04122009900871522
347,12,-3.0,0.05931187989279504,110.31973252833876,0.024700004879422262,0.5854387754101569,-0.04122009900871522
348,12,-2.666666666666667,0.05931187989279504,110.31973252833876,0.024700004879422262,0.5854387754101569,-0.04122009900871522
349,12,-2.3333333333333335,0.05931187989279504,110.31973252833876,0.024700004879422262,0.5854387754101569,-0.04122009900871522
350,12,-2.0,0.05931187989279504,110.31973252833876,0.024700004879422262,0.5854387754101569,-0.04122009900871522
351,12,-1.666666666666667,0.05931187989279504,110.31973252833876,0.024700004879422262,0.5854387754101569,-0.04122009900871522
352,12,-1.3333333333333335,0.05931187989279504,110.31973252833876,0.024700004879422262,0.5854387754101569,-0.04122009900871522
353,12,-1.0,0.05931187989279504,110.31973252833876,0.024700004879422262,0.5854387754101569,-0.04122009900871522
354,12,-0.666666666666667,0.05931187989279504,110.31973252833876,0.024700004879422262,0.5854387754101569,-0.04122009900871522
355,12,-0.3333333333333339,0.061462299716744585,101.62455404247623,0.07641856929746933,2.1138503819463406,-0.03866626245812607
356,12,0.0,0.15269914308473986,223.70786559489653,0.17323584786520438,5.776074327675686,-0.04923919851242893
357,12,0.33333333333333304,0.3435925801376682,455.8775440265825,0.44266123281269293,14.925167789806594,0.016023462223060256
358,12,0.6666666666666661,0.3577135625444626,437.18109760486226,0.5488520015072395,18.18646502016437,0.1568381470357381
359,12,1.0,1.0,1132.8041394636577,1.0000000000000002,41.32005798778885,1.0
360,12,1.333333333333333,0.32912766619073985,359.92152717988364,0.37487078354504194,10.776239397975758,0.19207775440471092
361,12,1.666666666666666,0.23270800793235782,254.08587285599356,0.28726418035389345,6.543634301999026,-0.03604111145033086
362,12,2.0,0.21294512732465856,232.2489194161473,0.13205335518130196,3.883048861247192,-0.11953376915758093
